address,cysFLR_snapshot1,cysFLR_snapshot2,cysFLR_snapshot3,cysFLR_snapshot4,cysFLR_snapshot5,cysFLR_snapshot6,cysFLR_snapshot7,cysFLR_snapshot8,cysFLR_snapshot9,cysFLR_snapshot10,cysFLR_snapshot11,cysFLR_snapshot12,cysFLR_snapshot13,cysFLR_snapshot14,cysFLR_snapshot15,cysFLR_snapshot16,cysFLR_snapshot17,cysFLR_snapshot18,cysFLR_snapshot19,cysFLR_snapshot20,cysFLR_snapshot21,cysFLR_snapshot22,cysFLR_snapshot23,cysFLR_snapshot24,cysFLR_snapshot25,cysFLR_snapshot26,cysFLR_snapshot27,cysFLR_snapshot28,cysFLR_snapshot29,cysFLR_snapshot30,cysFLR_average,cysFLR_penalty,cysFLR_bounty,cysFLR_final,cysFLR_rewards,cyWETH_snapshot1,cyWETH_snapshot2,cyWETH_snapshot3,cyWETH_snapshot4,cyWETH_snapshot5,cyWETH_snapshot6,cyWETH_snapshot7,cyWETH_snapshot8,cyWETH_snapshot9,cyWETH_snapshot10,cyWETH_snapshot11,cyWETH_snapshot12,cyWETH_snapshot13,cyWETH_snapshot14,cyWETH_snapshot15,cyWETH_snapshot16,cyWETH_snapshot17,cyWETH_snapshot18,cyWETH_snapshot19,cyWETH_snapshot20,cyWETH_snapshot21,cyWETH_snapshot22,cyWETH_snapshot23,cyWETH_snapshot24,cyWETH_snapshot25,cyWETH_snapshot26,cyWETH_snapshot27,cyWETH_snapshot28,cyWETH_snapshot29,cyWETH_snapshot30,cyWETH_average,cyWETH_penalty,cyWETH_bounty,cyWETH_final,cyWETH_rewards,total_rewards
0xa607b4f45c57c3078ee313fc4ceed372f1e6cccd,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,3846705891936526579784,0,0,3846705891936526579784,6778634474381253605553,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,1047158487573083451467,0,0,1047158487573083451467,2799960373604272294641,9578594847985525900194
0x820e9b01dd1fa16e9cb79ae54c6a66da4abf9562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3148946841999832222351,3148946841999832222351,3148946841999832222351,3148946841999832222351,3148946841999832222351,3148946841999832222351,3148946841999832222351,3148946841999832222351,3148946841999832222351,3148946841999832222351,3148946841999832222351,3148946841999832222351,3148946841999832222351,3148946841999832222351,3148946841999832222351,4220651883090783938537,4220651883090783938537,4220651883090783938537,4220651883090783938537,4220651883090783938537,4220651883090783938537,4220651883090783938537,4220651883090783938537,4220651883090783938537,4220651883090783938537,4220651883090783938537,4220651883090783938537,4220651883090783938537,2221386108053718863382,2221386108053718863382,3551514977542837075433,0,0,3551514977542837075433,9496271406278403044223,9496271406278403044223
0xf3f607e9f1f92601d03ea591f081ec971fd7100b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,3390212114685774294397,0,0,3164197973706722674770,0,0,3164197973706722674770,8460638046444162496732,8460638046444162496732
0xbab1059a5ddaee7f716051f81795b952cb86daac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,3114140226333308432309,0,0,3114140226333308432309,8326790390429560243124,8326790390429560243124
0x57a9e5312429884e5125059cdfacad9a891db0f8,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,7075058573586239913184,0,0,0,0,0,0,0,0,0,0,4716705715724159942122,0,0,4716705715724159942122,8311741232190482776521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8311741232190482776521
0x928797d6aab0e15371cddd3f5d15c1cf4da98f16,0,0,0,0,2332465475588478832077,2332465475588478832077,2332465475588478832077,2332465475588478832077,2332465475588478832077,2332465475588478832077,2332465475588478832077,2332465475588478832077,2332714256191153032956,2332714256191153032956,4407319069731452163170,4407319069731452163170,4407319069731452163170,4407319069731452163170,4407319069731452163170,4407319069731452163170,4407319069731452163170,4407319069731452163170,4407319069731452163170,4407319069731452163170,4407319069731452163170,4407319069731452163170,4407319069731452163170,4407319069731452163170,0,0,2834253976444348900230,0,0,2834253976444348900230,4994499775548433045678,1325206635884566186886,1325206635884566186886,1325206635884566186886,1325206635884566186886,0,0,1447344284358353980923,1447344284358353980923,1447344284358353980923,1447344284358353980923,1447344284358353980923,1447344284358353980923,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,1447465868205231547261,0,0,1238144871365736446308,0,0,1238144871365736446308,3310632170532322268536,8305131946080755314214
0x140703d517e5285a21e673b6dc57c2e0784768fd,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,3,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,3163643318364441316341,0,3058188541085626605796,0,0,3058188541085626605796,8177183140534683138004,8177183140534683138007
0xe24b6732800967352725f98688d3fa7aaffa3c9e,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,2044975639941633757709,0,0,2044975639941633757709,3603639779489271028448,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,1686300872679372046156,0,0,1686300872679372046156,4508940793116587336002,8112580572605858364450
0x71eeb63a0edeb36d8a604c31b8f66bb74faf3921,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,395462309954956759519,0,0,395462309954956759519,696880531781333310111,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,2600106464700205792689,0,0,2600106464700205792689,6952333533757249247158,7649214065538582557269
0xb83f6ec41a81c47d7dde14348c816ae752c9bd03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43139971140956158019,43139971140956158019,43139971140956158019,43139971140956158019,43139971140956158019,43139971140956158019,43139971140956158019,43139971140956158019,43139971140956158019,43139971140956158019,5949792317518931670574,5949792317518931670574,5949792317518931670574,5949792317518931670574,5949792317518931670574,3677496472806750304506,3677496472806750304506,3677496472806750304506,3677496472806750304506,3677496472806750304506,3677496472806750304506,3677496472806750304506,3677496472806750304506,3677496472806750304506,3677496472806750304506,3677496472806750304506,3677496472806750304506,3677496472806750304506,3677496472806750304506,3677496472806750304506,2844760279703515816688,0,0,2844760279703515816688,7606504793781123483944,7606504793781123483944
0x603fe4b88d2bf59247fac064b44a79cfc7de14b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,2778513697380240748003,1570873465316348934831,2738259022978111020897,0,0,2738259022978111020897,7321734816639170598250,7321734816639170598250
0x9376cd921c608adb895238a93580123c337bf1c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424508689205118677393,1424508689205118677393,1424508689205118677393,1424508689205118677393,1424508689205118677393,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2981453310890283423316,2721962540609422632328,0,0,2721962540609422632328,7278160223678347564169,7278160223678347564169
0x36ec6329994b2391f3de82199a1386f7147f4b94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,2690740842477744973709,0,0,2690740842477744973709,7194677619466317252509,7194677619466317252509
0x6d04683250c103f5960b5dd6972c5a8a974c430c,1500515742193390134521,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1591461778111259793119,1588430243580664137832,0,0,1588430243580664137832,2799119119518943338589,1500992129329612197421,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1606262026112196442648,1630281893394565967825,1630281893394565967825,1630281893394565967825,1630281893394565967825,1630281893394565967825,1630281893394565967825,1630281893394565967825,1630281893394565967825,1630281893394565967825,1630281893394565967825,1610759651980233476199,0,0,1610759651980233476199,4306953771055114612501,7106072890574057951090
0x5f767b0e9072a796ab2be46f1e31aa9d1881dc5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,2617009535848336923557,0,0,2617009535848336923557,6997530063192510801739,6997530063192510801739
0xc9845e7334edaddb067b71e2169ab2443b27bf75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458880793551307114742,2458880793551307114742,2458880793551307114742,2458880793551307114742,2458880793551307114742,2458880793551307114742,2514247357832998228741,2514247357832998228741,2514247357832998228741,2547305272195915684588,2547305272195915684588,2547305272195915684588,2547305272195915684588,2547305272195915684588,2547305272195915684588,2547305272195915684588,2547305272195915684588,2547305272195915684588,2623240386872638854013,2623240386872638854013,2623240386872638854013,2623240386872638854013,2623240386872638854013,2623240386872638854013,2623240386872638854013,2623240386872638854013,2623240386872638854013,2623240386872638854013,2623240386872638854013,2623240386872638854013,2556688630901391492804,0,0,2556688630901391492804,6836240109899161308952,6836240109899161308952
0xa11e7ae3ffebfbae7fe2eea4d8c05d89ac7c6ea1,3344442710693110889193,3353625522516881960910,3353625522516881960910,3353625522516881960910,3357813835707853832105,3357813835707853832105,3360834432429396796627,3361819645218125119897,3361819645218125119897,3361819645218125119897,3361819645218125119897,3364654676468913589815,3364654676468913589815,3364654676468913589815,3364654676468913589815,3366489284269662048765,3366489284269662048765,3366489284269662048765,3366489284269662048765,3367566638156762629660,3367566638156762629660,3401822160829633238701,3401822160829633238701,3401822160829633238701,3401822160829633238701,3401822160829633238701,3404370834393822130571,3404370834393822130571,3406157461099638675907,3406157461099638675907,3373964549245475911081,0,0,3373964549245475911081,5945573446828249413411,227079684305770207046,227079684305770207046,227079684305770207046,227079684305770207046,227079684305770207046,227079684305770207046,230215108919896353277,230215108919896353277,230215108919896353277,230215108919896353277,230215108919896353277,230215108919896353277,230215108919896353277,230215108919896353277,231282022529053999681,231282022529053999681,231537269221332816966,231537269221332816966,231537269221332816966,231537269221332816966,231537269221332816966,231537269221332816966,231537269221332816966,233632689729971917147,233632689729971917147,233632689729971917147,233632689729971917147,233632689729971917147,234837622562012688426,234837622562012688426,230845420019170491640,0,0,230845420019170491640,617249476705025557472,6562822923533274970883
0x55f6c45ba5c2e4c4cf5d764be8cc699c8d2767fc,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,3720767618045333303675,0,0,3720767618045333303675,6556707051535535880483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6556707051535535880483
0x0c0577ab2b70cce459a1e8509e3d16986b8f6836,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,3662998839822665669906,0,0,3662998839822665669906,6454907370820688705625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6454907370820688705625
0xd5a22c790c948cd0062bb3f1f657d566f8407c25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708451548490815624541,708451548490815624541,708451548490815624541,70845154849081562454,0,0,70845154849081562454,124842767420698539499,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2500901657848862583026,2105782011869352583527,2230598982096696205354,1605782012716771022388,1605782012716771022388,1605782012716771022388,1605782012716771022388,2068556459294220733259,2068556459294220733259,2068556459294220733259,2316137107918063644058,0,0,2316137107918063644058,6193037824708813850745,6317880592129512390244
